variable,.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,fold_change,condition
IGHV3-64D_IGHJ6,value,CC,CComm,18,12,-0.20575220887197512,0.8369844741667065,0.9887606590799223,ns,1.1196158767125257,CC vs CComm-IGHV3-64D_IGHJ6
IGHV3-64D_IGHJ6,value,CC,Sepsis,18,14,0.6609124899083654,0.5086684357505088,0.9887606590799223,ns,0.9068125254517045,CC vs Sepsis-IGHV3-64D_IGHJ6
IGHV3-64D_IGHJ6,value,CComm,Sepsis,12,14,0.7935842592082998,0.4274374990977217,0.9887606590799223,ns,0.809931820647573,CComm vs Sepsis-IGHV3-64D_IGHJ6
IGHV3-66_IGHJ1,value,HV,CM,10,12,0.750047327907125,0.45322620085079457,0.9579915299090691,ns,0,HV vs CM-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,HV,CS,10,20,0.5209380587981586,0.602409921690382,0.9579915299090691,ns,0,HV vs CS-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,HV,CC,10,18,0.5172987828595484,0.6049476035755876,0.9579915299090691,ns,0,HV vs CC-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,HV,CComm,10,12,1.570687345499627,0.11625529000725682,0.9579915299090691,ns,0,HV vs CComm-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,HV,Sepsis,10,14,0.6492024641555618,0.5162075191774562,0.9579915299090691,ns,0,HV vs Sepsis-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CM,CS,12,20,-0.3269702009257563,0.7436904237448336,0.9579915299090691,ns,0.9632034632034633,CM vs CS-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CM,CC,12,18,-0.3142811994210793,0.7533074760394909,0.9579915299090691,ns,2.0162337662337664,CM vs CC-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CM,CComm,12,12,0.8606945116135252,0.3894063166959048,0.9579915299090691,ns,0.3039569544704333,CM vs CComm-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CM,Sepsis,12,14,-0.13308592301717365,0.8941254279151312,0.9579915299090691,ns,1.4147727272727273,CM vs Sepsis-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CS,CC,20,18,0.006977521161958386,0.9944327887662584,0.9944327887662584,ns,2.0932584269662917,CS vs CC-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CS,CComm,20,12,1.2892559188401684,0.19730913042765347,0.9579915299090691,ns,0.3155687931805397,CS vs CComm-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CS,Sepsis,20,14,0.1923771882347747,0.8474467598108485,0.9579915299090691,ns,1.468820224719101,CS vs Sepsis-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CC,CComm,18,12,1.257124797684319,0.2087084490265646,0.9579915299090691,ns,0.15075481799821813,CC vs CComm-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CC,Sepsis,18,14,0.1817602649632273,0.8557708689840579,0.9579915299090691,ns,0.7016908212560387,CC vs Sepsis-IGHV3-66_IGHJ1
IGHV3-66_IGHJ1,value,CComm,Sepsis,12,14,-1.0262708290396536,0.30476394334145973,0.9579915299090691,ns,4.6545167217430645,CComm vs Sepsis-IGHV3-66_IGHJ1
IGHV3-66_IGHJ2,value,HV,CM,10,12,1.6719788290797506,0.09452849685830045,0.47264248429150224,ns,0,HV vs CM-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,HV,CS,10,20,0,1,1,ns,NA,HV vs CS-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,HV,CC,10,18,1.1961803610175392,0.23162618300104978,0.5790654575026245,ns,0,HV vs CC-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,HV,CComm,10,12,0,1,1,ns,NA,HV vs CComm-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,HV,Sepsis,10,14,0.715472814202953,0.47431693352919957,0.6987853172498851,ns,0,HV vs Sepsis-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CM,CS,12,20,-1.960568962501697,0.04992932595454061,0.47264248429150224,ns,Inf,CM vs CS-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CM,CC,12,18,-0.6550391220940378,0.5124425659832491,0.6987853172498851,ns,1.0118422078428315,CM vs CC-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CM,CComm,12,12,-1.7535861898920124,0.07950143908019194,0.47264248429150224,ns,Inf,CM vs CComm-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CM,Sepsis,12,14,-1.0667689877978757,0.286076165833341,0.6130203553571593,ns,4.13367635976196,CM vs Sepsis-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CS,CC,20,18,1.452107882942177,0.1464716104088178,0.5492685390330667,ns,0,CS vs CC-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CS,CComm,20,12,0,1,1,ns,NA,CS vs CComm-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CS,Sepsis,20,14,0.8501083788595926,0.39526483365095527,0.6987853172498851,ns,0,CS vs Sepsis-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CC,CComm,18,12,-1.2659183033727477,0.20554233270781813,0.5790654575026245,ns,Inf,CC vs CComm-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CC,Sepsis,18,14,-0.49262476339061184,0.6222777473379928,0.777847184172491,ns,4.085297418630752,CC vs Sepsis-IGHV3-66_IGHJ2
IGHV3-66_IGHJ2,value,CComm,Sepsis,12,14,0.7530134031514416,0.4514418598585993,0.6987853172498851,ns,0,CComm vs Sepsis-IGHV3-66_IGHJ2
IGHV3-66_IGHJ3,value,HV,CM,10,12,0.46430340597909797,0.6424303840987236,0.8627387158108539,ns,0.7730311324139747,HV vs CM-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,HV,CS,10,20,0.9158799496420031,0.3597298641823871,0.8627387158108539,ns,0.41832457434331866,HV vs CS-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,HV,CC,10,18,1.201878326875445,0.22941067261462325,0.8627387158108539,ns,0.4759033649117928,HV vs CC-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,HV,CComm,10,12,-0.12543680726048217,0.9001777502400965,0.9328221997566185,ns,0.9679100185337557,HV vs CComm-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,HV,Sepsis,10,14,0.7857827610388403,0.43199476772124334,0.8627387158108539,ns,0.47362526915011105,HV vs Sepsis-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CM,CS,12,20,0.42699338153096694,0.66938414834783,0.8627387158108539,ns,0.5411484179647462,CM vs CS-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CM,CC,12,18,0.7385044630987486,0.46020795605654385,0.8627387158108539,ns,0.6156328574059763,CM vs CC-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CM,CComm,12,12,-0.6185247537674237,0.536229485697177,0.8627387158108539,ns,1.252097073388526,CM vs CComm-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CM,Sepsis,12,14,0.32166448344776294,0.7477068870360735,0.8627387158108539,ns,0.6126858923147155,CM vs Sepsis-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CS,CC,20,18,0.367223585504992,0.7134522477696243,0.8627387158108539,ns,1.1376414251036069,CS vs CC-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CS,CComm,20,12,-1.118525079126106,0.2633428015374824,0.8627387158108539,ns,2.3137775734384483,CS vs CComm-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CS,Sepsis,20,14,-0.0842946074741388,0.9328221997566185,0.9328221997566185,ns,1.1321956638421322,CS vs Sepsis-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CC,CComm,18,12,-1.4160643831262414,0.15675665495748453,0.8627387158108539,ns,2.0338373079441343,CC vs CComm-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CC,Sepsis,18,14,-0.4172384799894761,0.6765039818477367,0.8627387158108539,ns,0.9952131127248828,CC vs Sepsis-IGHV3-66_IGHJ3
IGHV3-66_IGHJ3,value,CComm,Sepsis,12,14,0.963537954943073,0.3352776264065563,0.8627387158108539,ns,0.48932778882440453,CComm vs Sepsis-IGHV3-66_IGHJ3
IGHV3-66_IGHJ4,value,HV,CM,10,12,0.23466362071243477,0.8144698257880978,0.9397728759093436,ns,0.7790970901096691,HV vs CM-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,HV,CS,10,20,0.6517844879799006,0.5145402098842438,0.9397728759093436,ns,0.6747423714558749,HV vs CS-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,HV,CC,10,18,1.0454281200857247,0.2958251458360361,0.9397728759093436,ns,0.539650082234623,HV vs CC-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,HV,CComm,10,12,0.8399796741402693,0.40091978307613996,0.9397728759093436,ns,0.582741108587687,HV vs CComm-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,HV,Sepsis,10,14,-0.006615065761396276,0.99472197965388,0.99472197965388,ns,0.9594197453254519,HV vs Sepsis-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CM,CS,12,20,0.4161543607724765,0.6772970536861702,0.9397728759093436,ns,0.8660568496808213,CM vs CS-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CM,CC,12,18,0.8367691537270345,0.402722339219669,0.9397728759093436,ns,0.692660887949998,CM vs CC-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CM,CComm,12,12,0.634860832774549,0.5255191838877592,0.9397728759093436,ns,0.7479698178639813,CM vs CComm-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CM,Sepsis,12,14,-0.2623701294478034,0.7930360994811965,0.9397728759093436,ns,1.2314508133901514,CM vs Sepsis-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CS,CC,20,18,0.4921229237398616,0.6226324476659352,0.9397728759093436,ns,0.7997868594945851,CS vs CC-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CS,CComm,20,12,0.29364162839553265,0.7690317624760011,0.9397728759093436,ns,0.8636497917424705,CS vs CComm-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CS,Sepsis,20,14,-0.7322778261287893,0.4639990105565677,0.9397728759093436,ns,1.421905286984328,CS vs Sepsis-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CC,CComm,18,12,-0.14131395575276334,0.8876219251528354,0.9510234912351808,ns,1.0798499393804029,CC vs CComm-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CC,Sepsis,18,14,-1.1647629081690059,0.2441149768646829,0.9397728759093436,ns,1.7778552749452308,CC vs Sepsis-IGHV3-66_IGHJ4
IGHV3-66_IGHJ4,value,CComm,Sepsis,12,14,-0.9211963513044483,0.3569479228871791,0.9397728759093436,ns,1.6463910494501948,CComm vs Sepsis-IGHV3-66_IGHJ4
IGHV3-66_IGHJ5,value,HV,CM,10,12,0.9004493436452499,0.36788117161544914,0.7883167963188196,ns,0.5931408130286692,HV vs CM-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,HV,CS,10,20,-1.1613982393973106,0.24547998464443754,0.7364399539333126,ns,9.160660782249575,HV vs CS-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,HV,CC,10,18,-0.7150568574457528,0.4745739109070189,0.8113821119850634,ns,3.3866423468672298,HV vs CC-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,HV,CComm,10,12,-0.26263105856319785,0.7928349588852821,0.8495633398018457,ns,1.7310707550103805,HV vs CComm-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,HV,Sepsis,10,14,-0.5210230922629543,0.6023506848797668,0.8113821119850634,ns,3.4553522183151624,HV vs Sepsis-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CM,CS,12,20,-2.2877193041930193,0.02215387277724337,0.33230809165865055,ns,15.444327183411673,CM vs CS-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CM,CC,12,18,-1.791282580149968,0.07324796009315937,0.5493597006986952,ns,5.709676812786676,CM vs CC-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CM,CComm,12,12,-1.2198490169695189,0.22252211576798536,0.7364399539333126,ns,2.9184819472652106,CM vs CComm-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CM,Sepsis,12,14,-1.5284103843076988,0.12641067817700033,0.6320533908850017,ns,5.82551755403847,CM vs Sepsis-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CS,CC,20,18,0.516432490953181,0.6055523779824206,0.8113821119850634,ns,0.36969411130575397,CS vs CC-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CS,CComm,20,12,0.92388664207795,0.35554533856706877,0.7883167963188196,ns,0.18896789174473538,CS vs CComm-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CS,Sepsis,20,14,0.6717542927630293,0.5017401312169133,0.8113821119850634,ns,0.37719464790253204,CS vs Sepsis-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CC,CComm,18,12,0.455004933460553,0.6491056895880507,0.8113821119850634,ns,0.511146610037427,CC vs CComm-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CC,Sepsis,18,14,0.1860487863206446,0.852406503199233,0.852406503199233,ns,1.0202884935610315,CC vs Sepsis-IGHV3-66_IGHJ5
IGHV3-66_IGHJ5,value,CComm,Sepsis,12,14,-0.2625132339459784,0.7929257838150561,0.8495633398018457,ns,1.9960779813962264,CComm vs Sepsis-IGHV3-66_IGHJ5
IGHV3-66_IGHJ6,value,HV,CM,10,12,0.037029911414328064,0.9704611562298558,0.9704611562298558,ns,0.5022463282886434,HV vs CM-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,HV,CS,10,20,0.26098043463552595,0.7941075954345477,0.873705508574895,ns,0.4332490751650006,HV vs CS-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,HV,CC,10,18,0.6432067746526511,0.5200899379903088,0.7638422395200891,ns,0.3369314175832291,HV vs CC-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,HV,CComm,10,12,1.7265196196930335,0.08425397275226915,0.3159523978210093,ns,0.26176481991983125,HV vs CComm-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,HV,Sepsis,10,14,-0.5826172718074094,0.5601509756480654,0.7638422395200891,ns,3.0862611134889515,HV vs Sepsis-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CM,CS,12,20,0.2333901326110319,0.8154584746699021,0.873705508574895,ns,0.8626226828601329,CM vs CS-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CM,CC,12,18,0.638161937746079,0.5233682712005086,0.7638422395200891,ns,0.670848941258149,CM vs CC-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CM,CComm,12,12,1.7719517549351143,0.07640256611962469,0.3159523978210093,ns,0.5211881206016379,CM vs CComm-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CM,Sepsis,12,14,-0.6534903501215892,0.513440208525239,0.7638422395200891,ns,6.144915233138872,CM vs Sepsis-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CS,CC,20,18,0.46971408226138733,0.6385593054025848,0.798199131753231,ns,0.7776852551962415,CS vs CC-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CS,CComm,20,12,1.7477121558314501,0.08051388285144735,0.3159523978210093,ns,0.6041901412487483,CS vs CComm-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CS,Sepsis,20,14,-0.9823160081023079,0.32594419051754797,0.698451836823317,ns,7.123526143278125,CS vs Sepsis-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CC,CComm,18,12,1.3029139562315772,0.19260413869017218,0.48151034672543047,ns,0.7769083150435796,CC vs CComm-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CC,Sepsis,18,14,-1.3888395423004314,0.1648815480778555,0.48151034672543047,ns,9.15990896790318,CC vs Sepsis-IGHV3-66_IGHJ6
IGHV3-66_IGHJ6,value,CComm,Sepsis,12,14,-2.4923315886245185,0.01269074982152498,0.19036124732287468,ns,11.790205858962093,CComm vs Sepsis-IGHV3-66_IGHJ6
IGHV3-7_IGHJ1,value,HV,CM,10,12,1.0391387539518029,0.2987402096179529,0.9455378445614546,ns,0.456064020775739,HV vs CM-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,HV,CS,10,20,0.2848292026426092,0.7757749980308055,0.9653848724672891,ns,0.6926139710066779,HV vs CS-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,HV,CC,10,18,-0.2703735004004756,0.7868729247826121,0.9653848724672891,ns,1.2040478034703972,HV vs CC-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,HV,CComm,10,12,-0.31345921090281725,0.7539318052411643,0.9653848724672891,ns,1.8513842419716207,HV vs CComm-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,HV,Sepsis,10,14,-0.3653942708697094,0.7148171172313964,0.9653848724672891,ns,0.6378355892566083,HV vs Sepsis-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CM,CS,12,20,-0.916391206041885,0.3594617460509072,0.9455378445614546,ns,1.5186770704441468,CM vs CS-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CM,CC,12,18,-1.4800159513689921,0.13886898976537257,0.7800539523884924,ns,2.640085050827689,CM vs CC-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CM,CComm,12,12,-1.4186167135564651,0.15601079047769847,0.7800539523884924,ns,4.059483225233425,CM vs CComm-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CM,Sepsis,12,14,-1.5155653840177687,0.1296292856069682,0.7800539523884924,ns,1.3985659034704958,CM vs Sepsis-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CS,CC,20,18,-0.6677599263927955,0.5042868504327758,0.9455378445614546,ns,1.7384110830458377,CS vs CC-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CS,CComm,20,12,-0.6696704967229169,0.503067863237896,0.9455378445614546,ns,2.673039123482784,CS vs CComm-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CS,Sepsis,20,14,-0.7507230470027464,0.4528193498101581,0.9455378445614546,ns,0.9209106601322927,CS vs Sepsis-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CC,CComm,18,12,-0.0740007975684496,0.9410097506346519,0.9653848724672891,ns,1.5376335031179174,CC vs CComm-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CC,Sepsis,18,14,-0.12530114968711328,0.9002851420395505,0.9653848724672891,ns,0.5297427456104239,CC vs Sepsis-IGHV3-7_IGHJ1
IGHV3-7_IGHJ1,value,CComm,Sepsis,12,14,-0.04339724667892299,0.9653848724672891,0.9653848724672891,ns,0.34451821226335444,CComm vs Sepsis-IGHV3-7_IGHJ1
IGHV3-7_IGHJ2,value,HV,CM,10,12,-0.1501608155491524,0.8806377399698735,0.8806377399698735,ns,1.0978419417620366,HV vs CM-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,HV,CS,10,20,-0.9851484642246153,0.32455115066528745,0.5422560035925957,ns,3.051300211620027,HV vs CS-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,HV,CC,10,18,0.6362050538181682,0.5246427795861273,0.6053570533686083,ns,0.7977556005200247,HV vs CC-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,HV,CComm,10,12,-1.6901312231882715,0.09100285264712922,0.31884465546096513,ns,Inf,HV vs CComm-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,HV,Sepsis,10,14,-1.0483102220520832,0.29449570154682453,0.5422560035925957,ns,5.364377992041578,HV vs Sepsis-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CM,CS,12,20,-0.8688285753531869,0.38494090090508687,0.5422560035925957,ns,2.7793620334113758,CM vs CS-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CM,CC,12,18,0.8458177844936042,0.39765440263457025,0.5422560035925957,ns,0.7266579734051941,CM vs CC-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CM,CComm,12,12,-1.6151345894521034,0.10628155182032172,0.31884465546096513,ns,Inf,CM vs CComm-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CM,Sepsis,12,14,-0.9398795758391663,0.3472793348542308,0.5422560035925957,ns,4.886293543706073,CM vs Sepsis-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CS,CC,20,18,1.9466985583989023,0.051570884560432774,0.2729178457000666,ns,0.26144775839558315,CS vs CC-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CS,CComm,20,12,-0.9369467920598722,0.34878592817029425,0.5422560035925957,ns,Inf,CS vs CComm-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CS,Sepsis,20,14,-0.15064684746484602,0.8802543041422479,0.8806377399698735,ns,1.7580629961001013,CS vs Sepsis-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CC,CComm,18,12,-2.6151090805931294,0.008919896342114226,0.13379844513171338,ns,Inf,CC vs CComm-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CC,Sepsis,18,14,-1.9221763696414105,0.05458356914001332,0.2729178457000666,ns,6.724337614859434,CC vs Sepsis-IGHV3-7_IGHJ2
IGHV3-7_IGHJ2,value,CComm,Sepsis,12,14,0.7362247992067454,0.46159390250871646,0.5769923781358955,ns,0,CComm vs Sepsis-IGHV3-7_IGHJ2
IGHV3-7_IGHJ3,value,HV,CM,10,12,-0.4675494789867604,0.640106800754221,0.7385847701010242,ns,0.9707498462309431,HV vs CM-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,HV,CS,10,20,-1.2838730658679163,0.1991863727831304,0.29877955917469556,ns,1.0214892564288796,HV vs CS-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,HV,CC,10,18,-2.541076601518455,0.011051170450864692,0.0414418891907426,*,2.8538757774070858,HV vs CC-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,HV,CComm,10,12,0.1935511471785055,0.8465273536028586,0.8532054835884013,ns,0.9502202855492932,HV vs CComm-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,HV,Sepsis,10,14,-2.579825575499243,0.009885022961534222,0.0414418891907426,*,3.0614943825022918,HV vs Sepsis-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CM,CS,12,20,-0.8135026654027665,0.41592991872780893,0.5671771619015576,ns,1.0522682649860193,CM vs CS-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CM,CC,12,18,-2.1520492455140707,0.03139347596725785,0.07848368991814461,ns,2.9398673494388,CM vs CC-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CM,CComm,12,12,0.6933681862529585,0.4880785219885396,0.6100981524856746,ns,0.9788518527596388,CM vs CComm-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CM,Sepsis,12,14,-2.206307021239725,0.02736251011155838,0.07848368991814461,ns,3.1537418155551857,CM vs Sepsis-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CS,CC,20,18,-1.554271720005851,0.12011961623613646,0.20019936039356076,ns,2.7938382703937763,CS vs CC-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CS,CComm,20,12,1.5887118643514417,0.11212545911895709,0.20019936039356076,ns,0.9302303275036466,CS vs CComm-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CS,Sepsis,20,14,-1.6383444124460234,0.101349867929906,0.20019936039356076,ns,2.997089164897591,CS vs Sepsis-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CC,CComm,18,12,2.9115960380484482,0.0035958734647647734,0.0269690509857358,*,0.33295782986483885,CC vs CComm-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CC,Sepsis,18,14,-0.18503002759312095,0.8532054835884013,0.8532054835884013,ns,1.0727496994574304,CC vs Sepsis-IGHV3-7_IGHJ3
IGHV3-7_IGHJ3,value,CComm,Sepsis,12,14,-2.9258491931960986,0.0034351741493181876,0.0269690509857358,*,3.221878578115743,CComm vs Sepsis-IGHV3-7_IGHJ3
IGHV3-7_IGHJ4,value,HV,CM,10,12,-0.06705797185236587,0.9465355521481226,0.990516328561859,ns,1.0992276350832093,HV vs CM-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,HV,CS,10,20,-0.08534188779773125,0.9319895913352325,0.990516328561859,ns,1.0976202506696318,HV vs CS-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,HV,CC,10,18,0.21501246285501638,0.8297576018462521,0.990516328561859,ns,0.9855502214558655,HV vs CC-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,HV,CComm,10,12,0.3267126768155989,0.7438852112659553,0.990516328561859,ns,0.9850807029178529,HV vs CComm-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,HV,Sepsis,10,14,0.03663196008359275,0.970778460163285,0.990516328561859,ns,0.8606634986399699,HV vs Sepsis-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CM,CS,12,20,-0.011886299372022652,0.990516328561859,0.990516328561859,ns,0.9985377146986885,CM vs CS-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CM,CC,12,18,0.3045915462486944,0.7606772593809366,0.990516328561859,ns,0.8965842833648021,CM vs CC-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CM,CComm,12,12,0.41299014047266164,0.6796138374168518,0.990516328561859,ns,0.8961571484174743,CM vs CComm-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CM,Sepsis,12,14,0.11153994719211179,0.9111881899368216,0.990516328561859,ns,0.7829711255165264,CM vs Sepsis-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CS,CC,20,18,0.36274951277992545,0.7167920094520019,0.990516328561859,ns,0.8978972653379937,CS vs CC-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CS,CComm,20,12,0.4736233134390519,0.63576854753268,0.990516328561859,ns,0.8974695048828398,CS vs CComm-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CS,Sepsis,20,14,0.1383774595063079,0.8899421103337689,0.990516328561859,ns,0.7841177293466477,CS vs Sepsis-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CC,CComm,18,12,0.1478164856795137,0.882487598573355,0.990516328561859,ns,0.9995235975521176,CC vs CComm-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CC,Sepsis,18,14,-0.19541269637766376,0.8450698779369852,0.990516328561859,ns,0.8732822335208736,CC vs Sepsis-IGHV3-7_IGHJ4
IGHV3-7_IGHJ4,value,CComm,Sepsis,12,14,-0.3170401759862739,0.7512131174830906,0.990516328561859,ns,0.8736984656086006,CComm vs Sepsis-IGHV3-7_IGHJ4
IGHV3-7_IGHJ5,value,HV,CM,10,12,0.016850866953148937,0.9865555896855158,0.9882000893727837,ns,1.2516139799664914,HV vs CM-IGHV3-7_IGHJ5
IGHV3-7_IGHJ5,value,HV,CS,10,20,0.31137601713657315,0.7555147838726181,0.9882000893727837,ns,0.8694608359154892,HV vs CS-IGHV3-7_IGHJ5
IGHV3-7_IGHJ5,value,HV,CC,10,18,0.2375269860651139,0.8122479862835219,0.9882000893727837,ns,0.9979145886200469,HV vs CC-IGHV3-7_IGHJ5
