.y.,group1,group2,n1,n2,statistic,p,p.adj,p.adj.signif,y.position,xmin,xmax,fold_change,condition
IGKV2D-29,HV,CC,10,18,0.9690090911924217,0.3325406532493142,0.5542344220821903,ns,0.03700888888888888,1,4,0.7596304254799037,HV vs CC-IGKV2D-29
IGKV2D-29,HV,CComm,10,12,0.21355860159673923,0.8308912856939392,0.8895875191707242,ns,0.03937333333333333,1,5,0.7429213579773515,HV vs CComm-IGKV2D-29
IGKV2D-29,HV,Sepsis,10,14,-1.4759770317295284,0.1399500582375493,0.3207771498143923,ns,0.044102222222222216,1,6,2.1057950205244746,HV vs Sepsis-IGKV2D-29
IGKV2D-29,CM,CS,12,20,-1.440606074784811,0.14969600324671642,0.3207771498143923,ns,0.0488311111111111,2,3,1.6536010678647919,CM vs CS-IGKV2D-29
IGKV2D-29,CM,CC,12,18,-0.1388261628946081,0.8895875191707242,0.8895875191707242,ns,0.05119555555555555,2,4,1.2582985680951682,CM vs CC-IGKV2D-29
IGKV2D-29,CM,CComm,12,12,-0.8388999380880696,0.40152546255483534,0.5936003170348491,ns,0.05355999999999999,2,5,1.2306206407670413,CM vs CComm-IGKV2D-29
IGKV2D-29,CM,Sepsis,12,14,-2.6564258614645397,0.007897381377410287,0.05923036033057715,ns,0.058288888888888876,2,6,3.4881684173641374,CM vs Sepsis-IGKV2D-29
IGKV2D-29,CS,CC,20,18,1.4598569214617176,0.14432940075424477,0.3207771498143923,ns,0.06301777777777777,3,4,0.7609444578552086,CS vs CC-IGKV2D-29
IGKV2D-29,CS,CComm,20,12,0.5026874308421668,0.6151840480809856,0.768980060101232,ns,0.0653822222222222,3,5,0.744206486487141,CS vs CComm-IGKV2D-29
IGKV2D-29,CS,Sepsis,20,14,-1.4893772819401312,0.13638804743852728,0.3207771498143923,ns,0.0701111111111111,3,6,2.109437690354316,CS vs Sepsis-IGKV2D-29
IGKV2D-29,CC,CComm,18,12,-0.780142676266438,0.4353068991588893,0.5936003170348491,ns,0.07483999999999999,4,5,0.9780036884488981,CC vs CComm-IGKV2D-29
IGKV2D-29,CC,Sepsis,18,14,-2.787426869534187,0.005312844415492548,0.05923036033057715,ns,0.07956888888888887,4,6,2.772130959860012,CC vs Sepsis-IGKV2D-29
IGKV2D-29,CComm,Sepsis,12,14,-1.7858582532677896,0.07412221183574026,0.3207771498143923,ns,0.0866622222222222,5,6,2.8344790439968364,CComm vs Sepsis-IGKV2D-29
IGKV2D-30,HV,CM,10,12,0,1,1,ns,0.0011200000000000001,1,2,NA,HV vs CM-IGKV2D-30
IGKV2D-30,HV,CS,10,20,0,1,1,ns,0.0012444444444444445,1,3,NA,HV vs CS-IGKV2D-30
IGKV2D-30,HV,CC,10,18,1.3062730213662082,0.19145972826327518,0.5743791847898255,ns,0.001368888888888889,1,4,0,HV vs CC-IGKV2D-30
IGKV2D-30,HV,CComm,10,12,0,1,1,ns,0.0014933333333333335,1,5,NA,HV vs CComm-IGKV2D-30
IGKV2D-30,HV,Sepsis,10,14,0,1,1,ns,0.0017422222222222223,1,6,NA,HV vs Sepsis-IGKV2D-30
IGKV2D-30,CM,CS,12,20,0,1,1,ns,0.001991111111111111,2,3,NA,CM vs CS-IGKV2D-30
IGKV2D-30,CM,CC,12,18,1.3824294235551795,0.1668398868684499,0.5743791847898255,ns,0.0021155555555555554,2,4,0,CM vs CC-IGKV2D-30
IGKV2D-30,CM,CComm,12,12,0,1,1,ns,0.00224,2,5,NA,CM vs CComm-IGKV2D-30
IGKV2D-30,CM,Sepsis,12,14,0,1,1,ns,0.002488888888888889,2,6,NA,CM vs Sepsis-IGKV2D-30
IGKV2D-30,CS,CC,20,18,1.585755303645846,0.11279482841751544,0.5743791847898255,ns,0.0027377777777777778,3,4,0,CS vs CC-IGKV2D-30
IGKV2D-30,CS,CComm,20,12,0,1,1,ns,0.0028622222222222226,3,5,NA,CS vs CComm-IGKV2D-30
IGKV2D-30,CS,Sepsis,20,14,0,1,1,ns,0.0031111111111111114,3,6,NA,CS vs Sepsis-IGKV2D-30
IGKV2D-30,CC,CComm,18,12,-1.3824294235551795,0.1668398868684499,0.5743791847898255,ns,0.00336,4,5,Inf,CC vs CComm-IGKV2D-30
IGKV2D-30,CC,Sepsis,18,14,-1.445779297741454,0.14823911448021626,0.5743791847898255,ns,0.003608888888888889,4,6,Inf,CC vs Sepsis-IGKV2D-30
IGKV2D-30,CComm,Sepsis,12,14,0,1,1,ns,0.003982222222222222,5,6,NA,CComm vs Sepsis-IGKV2D-30
IGKV3-11,HV,CM,10,12,0.4910462578987899,0.6233937307410473,0.8500823601014281,ns,0.08875999999999999,1,2,0.9410648715801808,HV vs CM-IGKV3-11
IGKV3-11,HV,CS,10,20,-0.11115951787747685,0.9114898526804172,0.9765962707290183,ns,0.09162222222222222,1,3,1.0520707014117523,HV vs CS-IGKV3-11
IGKV3-11,HV,CC,10,18,-0.1269261390917774,0.8989988579524221,0.9765962707290183,ns,0.09448444444444444,1,4,1.0268069701229543,HV vs CC-IGKV3-11
IGKV3-11,HV,CComm,10,12,0.662522728911066,0.5076362732605406,0.7614544098908109,ns,0.09734666666666665,1,5,0.9267568080012424,HV vs CComm-IGKV3-11
IGKV3-11,HV,Sepsis,10,14,-1.6097932502345884,0.10744299925328947,0.3223289977598684,ns,0.1030711111111111,1,6,1.3603068858695258,HV vs Sepsis-IGKV3-11
IGKV3-11,CM,CS,12,20,-0.6937052500395878,0.48786707290167497,0.7614544098908109,ns,0.10879555555555553,2,3,1.1179576809037373,CM vs CS-IGKV3-11
IGKV3-11,CM,CC,12,18,-0.6984951977337084,0.4848675600721987,0.7614544098908109,ns,0.11165777777777776,2,4,1.0911117831853616,CM vs CC-IGKV3-11
IGKV3-11,CM,CComm,12,12,0.17984604005066765,0.8572734381270399,0.9765962707290183,ns,0.11451999999999998,2,5,0.9847958796348298,CM vs CComm-IGKV3-11
IGKV3-11,CM,Sepsis,12,14,-2.2287134285686436,0.02583297819765898,0.19374733648244236,ns,0.12024444444444443,2,6,1.4454974645747625,CM vs Sepsis-IGKV3-11
IGKV3-11,CS,CC,20,18,-0.021571548437537977,0.9827897293068533,0.9827897293068533,ns,0.12596888888888885,3,4,0.9759866601599141,CS vs CC-IGKV3-11
IGKV3-11,CS,CComm,20,12,0.8947792355583092,0.3709051123541948,0.7614544098908109,ns,0.1288311111111111,3,5,0.8808883345555067,CS vs CComm-IGKV3-11
IGKV3-11,CS,Sepsis,20,14,-1.7891725009855892,0.07358703887572604,0.31366094265498,ns,0.13455555555555554,3,6,1.2929804850987272,CS vs Sepsis-IGKV3-11
IGKV3-11,CC,CComm,18,12,0.8955066637611648,0.37051630519081247,0.7614544098908109,ns,0.14027999999999996,4,5,0.9025618592073527,CC vs CComm-IGKV3-11
IGKV3-11,CC,Sepsis,18,14,-1.7299292417492276,0.08364291804132801,0.31366094265498,ns,0.1460044444444444,4,6,1.3247931942910718,CC vs Sepsis-IGKV3-11
IGKV3-11,CComm,Sepsis,12,14,-2.4153484845771107,0.015720161324514127,0.19374733648244236,ns,0.15459111111111107,5,6,1.4678142897092181,CComm vs Sepsis-IGKV3-11
IGKV3-15,HV,CM,10,12,1.0475604085933454,0.29484118643077284,0.6318025423516561,ns,0.12775999999999998,1,2,0.9156326765508297,HV vs CM-IGKV3-15
IGKV3-15,HV,CS,10,20,0.04136148595875678,0.967007716258482,0.967007716258482,ns,0.13373333333333332,1,3,0.9668849474677822,HV vs CS-IGKV3-15
IGKV3-15,HV,CC,10,18,-1.1079189389115476,0.26789682557990513,0.6318025423516561,ns,0.13970666666666665,1,4,1.2357114429465075,HV vs CC-IGKV3-15
IGKV3-15,HV,CComm,10,12,0.6266656015692335,0.5308784565526723,0.7963176848290084,ns,0.14567999999999998,1,5,0.8927215352463325,HV vs CComm-IGKV3-15
IGKV3-15,HV,Sepsis,10,14,0.2335225544613756,0.8153556577040176,0.8752820829429359,ns,0.15762666666666664,1,6,0.9275354477136567,HV vs Sepsis-IGKV3-15
IGKV3-15,CM,CS,12,20,-1.1845029816562411,0.23621401669845793,0.6318025423516561,ns,0.1695733333333333,2,3,1.0559747071391323,CM vs CS-IGKV3-15
IGKV3-15,CM,CC,12,18,-2.376066472710896,0.017498310193446838,0.2624746529017026,ns,0.17554666666666663,2,4,1.3495711485542523,CM vs CC-IGKV3-15
IGKV3-15,CM,CComm,12,12,-0.44143819775575704,0.6588957940398085,0.82828502127381,ns,0.18151999999999996,2,5,0.9749778028992989,CM vs CComm-IGKV3-15
IGKV3-15,CM,Sepsis,12,14,-0.8943897506544719,0.3711133943780418,0.6958376144588284,ns,0.19346666666666662,2,6,1.0129995045695228,CM vs Sepsis-IGKV3-15
IGKV3-15,CS,CC,20,18,-1.3942687441365007,0.1632364656973198,0.6121367463649493,ns,0.2054133333333333,3,4,1.278033592500087,CS vs CC-IGKV3-15
IGKV3-15,CS,CComm,20,12,0.6909600726328072,0.4895906329181768,0.7963176848290084,ns,0.21138666666666664,3,5,0.9232965489682308,CS vs CComm-IGKV3-15
IGKV3-15,CS,Sepsis,20,14,0.2314954187763476,0.8169299440800735,0.8752820829429359,ns,0.2233333333333333,3,6,0.9593028106837533,CS vs Sepsis-IGKV3-15
IGKV3-15,CC,CComm,18,12,1.892495155400387,0.058425038520813065,0.438187788906098,ns,0.23527999999999996,4,5,0.7224352743045508,CC vs CComm-IGKV3-15
IGKV3-15,CC,Sepsis,18,14,1.4975702477469217,0.13424494159993774,0.6121367463649493,ns,0.24722666666666662,4,6,0.7506084474721568,CC vs Sepsis-IGKV3-15
IGKV3-15,CComm,Sepsis,12,14,-0.4362876832460838,0.6626280170190479,0.82828502127381,ns,0.26514666666666664,5,6,1.03899750492489,CComm vs Sepsis-IGKV3-15
IGKV3-20,HV,CM,10,12,-0.6968311717397853,0.48590845577178643,0.764006546352527,ns,0.18356,1,2,1.0740685072712266,HV vs CM-IGKV3-20
IGKV3-20,HV,CS,10,20,-1.4476861541111412,0.14770484395715855,0.764006546352527,ns,0.1914,1,3,1.221880521369274,HV vs CS-IGKV3-20
IGKV3-20,HV,CC,10,18,-1.31780024765722,0.1875705250107379,0.764006546352527,ns,0.19924,1,4,1.1707859820052642,HV vs CC-IGKV3-20
IGKV3-20,HV,CComm,10,12,-1.4801816500378657,0.13882477612665114,0.764006546352527,ns,0.20708,1,5,1.2068794763225785,HV vs CComm-IGKV3-20
IGKV3-20,HV,Sepsis,10,14,-0.5824383334535003,0.5602714673251865,0.764006546352527,ns,0.22275999999999999,1,6,1.089788526883728,HV vs Sepsis-IGKV3-20
IGKV3-20,CM,CS,12,20,-0.7183960674366631,0.4725131109011369,0.764006546352527,ns,0.23843999999999999,2,3,1.137618795353732,CM vs CS-IGKV3-20
IGKV3-20,CM,CC,12,18,-0.5940306291601934,0.5524916271315061,0.764006546352527,ns,0.24628,2,4,1.090047770770002,CM vs CC-IGKV3-20
IGKV3-20,CM,CComm,12,12,-0.8215849128573471,0.41131317883381585,0.764006546352527,ns,0.25412,2,5,1.1236522327507497,CM vs CComm-IGKV3-20
IGKV3-20,CM,Sepsis,12,14,0.1454326579664668,0.8843692814276538,0.8997258983284208,ns,0.2698,2,6,1.0146359561853644,CM vs Sepsis-IGKV3-20
IGKV3-20,CS,CC,20,18,0.1260076129768308,0.8997258983284208,0.8997258983284208,ns,0.28547999999999996,3,4,0.9581836861539033,CS vs CC-IGKV3-20
IGKV3-20,CS,CComm,20,12,-0.2001637897819714,0.841352485625276,0.8997258983284208,ns,0.29331999999999997,3,5,0.9877229853620344,CS vs CComm-IGKV3-20
IGKV3-20,CS,Sepsis,20,14,0.9169733399665884,0.35915661053794895,0.764006546352527,ns,0.30899999999999994,3,6,0.8918945083619796,CS vs Sepsis-IGKV3-20
IGKV3-20,CC,CComm,18,12,-0.3059705501955769,0.7596270686698916,0.8997258983284208,ns,0.32467999999999997,4,5,1.030828430534755,CC vs CComm-IGKV3-20
IGKV3-20,CC,Sepsis,18,14,0.7818054096083119,0.4343289413848787,0.764006546352527,ns,0.34036,4,6,0.9308178810077586,CC vs Sepsis-IGKV3-20
IGKV3-20,CComm,Sepsis,12,14,0.9980316152948772,0.31826402833362144,0.764006546352527,ns,0.36388,5,6,0.9029804120991166,CComm vs Sepsis-IGKV3-20
IGKV3-7,HV,CM,10,12,0,1,1,ns,0.0022400000000000002,1,2,NA,HV vs CM-IGKV3-7
IGKV3-7,HV,CS,10,20,0,1,1,ns,0.002488888888888889,1,3,NA,HV vs CS-IGKV3-7
IGKV3-7,HV,CC,10,18,1.3062730213662082,0.19145972826327518,0.5743791847898255,ns,0.002737777777777778,1,4,0,HV vs CC-IGKV3-7
IGKV3-7,HV,CComm,10,12,0,1,1,ns,0.002986666666666667,1,5,NA,HV vs CComm-IGKV3-7
IGKV3-7,HV,Sepsis,10,14,0,1,1,ns,0.0034844444444444445,1,6,NA,HV vs Sepsis-IGKV3-7
IGKV3-7,CM,CS,12,20,0,1,1,ns,0.003982222222222222,2,3,NA,CM vs CS-IGKV3-7
IGKV3-7,CM,CC,12,18,1.3824294235551795,0.1668398868684499,0.5743791847898255,ns,0.004231111111111111,2,4,0,CM vs CC-IGKV3-7
IGKV3-7,CM,CComm,12,12,0,1,1,ns,0.00448,2,5,NA,CM vs CComm-IGKV3-7
IGKV3-7,CM,Sepsis,12,14,0,1,1,ns,0.004977777777777778,2,6,NA,CM vs Sepsis-IGKV3-7
IGKV3-7,CS,CC,20,18,1.585755303645846,0.11279482841751544,0.5743791847898255,ns,0.0054755555555555556,3,4,0,CS vs CC-IGKV3-7
IGKV3-7,CS,CComm,20,12,0,1,1,ns,0.005724444444444445,3,5,NA,CS vs CComm-IGKV3-7
IGKV3-7,CS,Sepsis,20,14,0,1,1,ns,0.006222222222222223,3,6,NA,CS vs Sepsis-IGKV3-7
IGKV3-7,CC,CComm,18,12,-1.3824294235551795,0.1668398868684499,0.5743791847898255,ns,0.00672,4,5,Inf,CC vs CComm-IGKV3-7
IGKV3-7,CC,Sepsis,18,14,-1.445779297741454,0.14823911448021626,0.5743791847898255,ns,0.007217777777777778,4,6,Inf,CC vs Sepsis-IGKV3-7
IGKV3-7,CComm,Sepsis,12,14,0,1,1,ns,0.007964444444444444,5,6,NA,CComm vs Sepsis-IGKV3-7
IGKV3D-15,HV,CM,10,12,-0.9868958331238715,0.32369370719380797,0.543926852448881,ns,0.028399999999999998,1,2,1.2157766961618608,HV vs CM-IGKV3D-15
IGKV3D-15,HV,CS,10,20,-1.4299142927015227,0.1527416193556322,0.543926852448881,ns,0.030888888888888886,1,3,1.7415764830574223,HV vs CS-IGKV3D-15
IGKV3D-15,HV,CC,10,18,-1.6869277584278075,0.09161724378575087,0.45808621892875434,ns,0.03337777777777778,1,4,1.7980773177056744,HV vs CC-IGKV3D-15
IGKV3D-15,HV,CComm,10,12,-0.4563972197552375,0.6481043646511149,0.7313865808745033,ns,0.035866666666666665,1,5,1.2333367783507536,HV vs CComm-IGKV3D-15
IGKV3D-15,HV,Sepsis,10,14,-2.1899597751704802,0.028527154204824247,0.4279073130723637,ns,0.04084444444444444,1,6,1.2576095337079054,HV vs Sepsis-IGKV3D-15
IGKV3D-15,CM,CS,12,20,-0.3594151970801487,0.7192845076050155,0.7313865808745033,ns,0.045822222222222216,2,3,1.4324805604149857,CM vs CS-IGKV3D-15
IGKV3D-15,CM,CC,12,18,-0.6514195436151649,0.5147756981222058,0.7019668610757351,ns,0.0483111111111111,2,4,1.478953596809434,CM vs CC-IGKV3D-15
IGKV3D-15,CM,CComm,12,12,0.5563916396430196,0.5779431529155408,0.722428941144426,ns,0.05079999999999999,2,5,1.014443509440779,CM vs CComm-IGKV3D-15
IGKV3D-15,CM,Sepsis,12,14,-1.2307283406998657,0.21842448465734074,0.543926852448881,ns,0.055777777777777766,2,6,1.0344083232374075,CM vs Sepsis-IGKV3D-15
IGKV3D-15,CS,CC,20,18,-0.34328165441797054,0.7313865808745033,0.7313865808745033,ns,0.06075555555555555,3,4,1.0324423504783793,CS vs CC-IGKV3D-15
IGKV3D-15,CS,CComm,20,12,0.9814799612573281,0.3263561114693286,0.543926852448881,ns,0.06324444444444444,3,5,0.708172618514905,CS vs CComm-IGKV3D-15
IGKV3D-15,CS,Sepsis,20,14,-1.0127990666128412,0.31115614664239866,0.543926852448881,ns,0.06822222222222221,3,6,0.7221098504385581,CS vs Sepsis-IGKV3D-15
IGKV3D-15,CC,CComm,18,12,1.2609160472946999,0.2073390958931833,0.543926852448881,ns,0.07319999999999999,4,5,0.6859197689699335,CC vs CComm-IGKV3D-15
IGKV3D-15,CC,Sepsis,18,14,-0.6774164337518609,0.49814177440356444,0.7019668610757351,ns,0.07817777777777776,4,6,0.6994190524090479,CC vs Sepsis-IGKV3D-15
IGKV3D-15,CComm,Sepsis,12,14,-1.808123232453739,0.07058732308167447,0.45808621892875434,ns,0.08564444444444443,5,6,1.0196805574788823,CComm vs Sepsis-IGKV3D-15
IGKV3D-20,HV,CM,10,12,0.9948727229548535,0.3197981708789561,0.8611467783440967,ns,0.07544000000000001,1,2,0.3847585649655406,HV vs CM-IGKV3D-20
IGKV3D-20,HV,CS,10,20,1.2767372074745447,0.20169504077837994,0.8611467783440967,ns,0.08315555555555557,1,3,0.5607948816630248,HV vs CS-IGKV3D-20
IGKV3D-20,HV,CC,10,18,0.5946026043369597,0.5521091388136519,0.8611467783440967,ns,0.09087111111111112,1,4,0.23105529435909852,HV vs CC-IGKV3D-20
IGKV3D-20,HV,CComm,10,12,1.4031538236649694,0.1605709739055677,0.8611467783440967,ns,0.09858666666666667,1,5,0.4806681683574494,HV vs CComm-IGKV3D-20
IGKV3D-20,HV,Sepsis,10,14,0.6484702214767594,0.5166808650353787,0.8611467783440967,ns,0.11401777777777779,1,6,0.40637960882027846,HV vs Sepsis-IGKV3D-20
IGKV3D-20,CM,CS,12,20,0.1875926311061667,0.8511960032179346,0.9119957177335014,ns,0.1294488888888889,2,3,1.4575241014147409,CM vs CS-IGKV3D-20
IGKV3D-20,CM,CC,12,18,-0.5137534884744334,0.60742435022346,0.8611467783440967,ns,0.13716444444444445,2,4,0.6005202103292804,CM vs CC-IGKV3D-20
IGKV3D-20,CM,CComm,12,12,0.42820883096541834,0.6684990874654444,0.8611467783440967,ns,0.14488,2,5,1.2492721725388973,CM vs CComm-IGKV3D-20
IGKV3D-20,CM,Sepsis,12,14,-0.40032463890808934,0.6889174226752773,0.8611467783440967,ns,0.16031111111111113,2,6,1.0561937948195494,CM vs Sepsis-IGKV3D-20
IGKV3D-20,CS,CC,20,18,-0.800151583916194,0.4236229773319553,0.8611467783440967,ns,0.17574222222222224,3,4,0.41201391438151,CS vs CC-IGKV3D-20
IGKV3D-20,CS,CComm,20,12,0.29115939619602943,0.7709294150189052,0.889533940406429,ns,0.18345777777777778,3,5,0.8571193926236249,CS vs CComm-IGKV3D-20
IGKV3D-20,CS,Sepsis,20,14,-0.6485166344490052,0.5166508554819477,0.8611467783440967,ns,0.1988888888888889,3,6,0.7246492828450373,CS vs Sepsis-IGKV3D-20
IGKV3D-20,CC,CComm,18,12,0.982832760559786,0.3256897552656133,0.8611467783440967,ns,0.21432,4,5,2.0803166172440557,CC vs CComm-IGKV3D-20
IGKV3D-20,CC,Sepsis,18,14,0.09534982415683049,0.924036968938975,0.924036968938975,ns,0.22975111111111113,4,6,1.7587980831492944,CC vs Sepsis-IGKV3D-20
IGKV3D-20,CComm,Sepsis,12,14,-0.8446979435860008,0.39827950793203626,0.8611467783440967,ns,0.2528977777777778,5,6,0.8454473076695893,CComm vs Sepsis-IGKV3D-20
IGKV3D-7,HV,CM,10,12,1.4628672787450558,0.14350369908600524,0.6745308472281756,ns,0.01456,1,2,0,HV vs CM-IGKV3D-7
IGKV3D-7,HV,CS,10,20,0.9158419731721132,0.3597497851883603,0.6745308472281756,ns,0.016177777777777777,1,3,0,HV vs CS-IGKV3D-7
IGKV3D-7,HV,CC,10,18,0.4758407218456825,0.6341878560889428,0.7317552185641647,ns,0.017795555555555554,1,4,0,HV vs CC-IGKV3D-7
IGKV3D-7,HV,CComm,10,12,0,1,1,ns,0.01941333333333333,1,5,NA,HV vs CComm-IGKV3D-7
IGKV3D-7,HV,Sepsis,10,14,1.2821236640954974,0.19979926892255956,0.6745308472281756,ns,0.02264888888888889,1,6,0,HV vs Sepsis-IGKV3D-7
IGKV3D-7,CM,CS,12,20,-0.7439668301010518,0.4568965424886212,0.7317552185641647,ns,0.025884444444444446,2,3,7.472957756710618,CM vs CS-IGKV3D-7
IGKV3D-7,CM,CC,12,18,-1.177124059791862,0.23914599327672573,0.6745308472281756,ns,0.02750222222222222,2,4,23.343083003952568,CM vs CC-IGKV3D-7
IGKV3D-7,CM,CComm,12,12,-1.534268145646406,0.12496369893126456,0.6745308472281756,ns,0.02912,2,5,Inf,CM vs CComm-IGKV3D-7
IGKV3D-7,CM,Sepsis,12,14,-0.24278909074348937,0.80816878708556,0.8658951290202428,ns,0.032355555555555554,2,6,1.3502757741106195,CM vs Sepsis-IGKV3D-7
IGKV3D-7,CS,CC,20,18,-0.5141073673371607,0.6071769268182932,0.7317552185641647,ns,0.03559111111111111,3,4,3.123673887088521,CS vs CC-IGKV3D-7
IGKV3D-7,CS,CComm,20,12,-0.9713971045879041,0.3313505698205854,0.6745308472281756,ns,0.03720888888888889,3,5,Inf,CS vs CComm-IGKV3D-7
IGKV3D-7,CS,Sepsis,20,14,0.5054884717807505,0.6132157934339855,0.7317552185641647,ns,0.04044444444444444,3,6,0.1806882653522415,CS vs Sepsis-IGKV3D-7
IGKV3D-7,CC,CComm,18,12,-0.5035824854724543,0.6145548028939813,0.7317552185641647,ns,0.04368,4,5,Inf,CC vs CComm-IGKV3D-7
IGKV3D-7,CC,Sepsis,18,14,0.9630339100742389,0.33553050614719604,0.6745308472281756,ns,0.04691555555555556,4,6,0.05784479170476256,CC vs Sepsis-IGKV3D-7
IGKV3D-7,CComm,Sepsis,12,14,1.349396209605921,0.1772097376435509,0.6745308472281756,ns,0.05176888888888889,5,6,0,CComm vs Sepsis-IGKV3D-7
IGKV4-1,HV,CM,10,12,-1.0951110989647619,0.27346796677994856,0.37291086379083893,ns,0.16948,1,2,1.2342623064231615,HV vs CM-IGKV4-1
IGKV4-1,HV,CS,10,20,-3.0917856600339992,0.0019895645058180676,0.029843467587271015,*,0.17931111111111112,1,3,1.4942907734983977,HV vs CS-IGKV4-1
IGKV4-1,HV,CC,10,18,-2.4821111644614247,0.01306065233650655,0.06530326168253275,ns,0.1891422222222222,1,4,1.37732142802941,HV vs CC-IGKV4-1
IGKV4-1,HV,CComm,10,12,-2.5253807549080625,0.011557299611613964,0.06530326168253275,ns,0.19897333333333334,1,5,1.4108166919217657,HV vs CComm-IGKV4-1
IGKV4-1,HV,Sepsis,10,14,-1.205617691699295,0.2279649344411334,0.34194740166170007,ns,0.21863555555555556,1,6,1.0996879953023313,HV vs Sepsis-IGKV4-1
IGKV4-1,CM,CS,12,20,-1.9952023199425815,0.04602081812947611,0.13806245438842832,ns,0.23829777777777778,2,3,1.2106752071435993,CM vs CS-IGKV4-1
IGKV4-1,CM,CC,12,18,-1.3686326844483128,0.17111412191530856,0.2969599648968093,ns,0.2481288888888889,2,4,1.115906579064889,CM vs CC-IGKV4-1
IGKV4-1,CM,CComm,12,12,-1.5000794704226121,0.1335938181285244,0.2969599648968093,ns,0.25795999999999997,2,5,1.1430444603062142,CM vs CComm-IGKV4-1
IGKV4-1,CM,Sepsis,12,14,-0.07695666270478989,0.9386580208302071,0.9386580208302071,ns,0.2776222222222222,2,6,0.89096781906042255,CM vs Sepsis-IGKV4-1
IGKV4-1,CS,CC,20,18,0.6724844624019884,0.5012753283862452,0.6265941604828065,ns,0.29728444444444446,3,4,0.921722500370432,CS vs CC-IGKV4-1
IGKV4-1,CS,CComm,20,12,0.31806248618415855,0.7504375388071127,0.8395785310180618,ns,0.3071155555555556,3,5,0.9441379930485655,CS vs CComm-IGKV4-1
IGKV4-1,CS,Sepsis,20,14,2.00384036471935,0.045087163395258686,0.13806245438842832,ns,0.3267777777777778,3,6,0.7359263771185364,CS vs Sepsis-IGKV4-1
IGKV4-1,CC,CComm,18,12,-0.27462204355342396,0.7836066289501911,0.8395785310180618,ns,0.34643999999999997,4,5,1.0243191336537028,CC vs CComm-IGKV4-1
IGKV4-1,CC,Sepsis,18,14,1.346392467347491,0.1781759789380856,0.2969599648968093,ns,0.3661022222222222,4,6,0.7984250973831866,CC vs Sepsis-IGKV4-1
IGKV4-1,CComm,Sepsis,12,14,1.4797493726385609,0.1389401441485914,0.2969599648968093,ns,0.3955955555555556,5,6,0.7794690845373924,CComm vs Sepsis-IGKV4-1
IGKV5-2,HV,CM,10,12,0.3157674525407643,0.7521790241664547,0.9544123403602331,ns,0.00536,1,2,0.7735219246972357,HV vs CM-IGKV5-2
IGKV5-2,HV,CS,10,20,0.46080415087699156,0.6449391234217404,0.9544123403602331,ns,0.005733333333333333,1,3,0.5636593774311345,HV vs CS-IGKV5-2
IGKV5-2,HV,CC,10,18,-0.15374220065312028,0.8778130090202445,0.9544123403602331,ns,0.0061066666666666665,1,4,1.139823175940448,HV vs CC-IGKV5-2
IGKV5-2,HV,CComm,10,12,-0.09185962255731303,0.9268095723033912,0.9544123403602331,ns,0.00648,1,5,0.8577893222223265,HV vs CComm-IGKV5-2
IGKV5-2,HV,Sepsis,10,14,-0.6259535547908912,0.531345405718828,0.9544123403602331,ns,0.007226666666666666,1,6,1.129435971919632,HV vs Sepsis-IGKV5-2
IGKV5-2,CM,CS,12,20,0.11848645086692011,0.9056822301123071,0.9544123403602331,ns,0.007973333333333332,2,3,0.7286921798005356,CM vs CS-IGKV5-2
IGKV5-2,CM,CC,12,18,-0.5254946341492083,0.5992393824895119,0.9544123403602331,ns,0.008346666666666665,2,4,1.4735499273489712,CM vs CC-IGKV5-2
IGKV5-2,CM,CComm,12,12,-0.42752288311658243,0.6689985215558585,0.9544123403602331,ns,0.008719999999999999,2,5,1.1089398953469534,CM vs CComm-IGKV5-2
IGKV5-2,CM,Sepsis,12,14,-1.0024785168960864,0.31611253724052746,0.9544123403602331,ns,0.009466666666666665,2,6,1.4601214727839869,CM vs Sepsis-IGKV5-2
IGKV5-2,CS,CC,20,18,-0.7359509601878695,0.46176054260487276,0.9544123403602331,ns,0.010213333333333333,3,4,2.0221843573953615,CS vs CC-IGKV5-2
IGKV5-2,CS,CComm,20,12,-0.5964715651596079,0.5508602441258639,0.9544123403602331,ns,0.010586666666666666,3,5,1.5218221439545332,CS vs CComm-IGKV5-2
IGKV5-2,CS,Sepsis,20,14,-1.2558988286907782,0.20915265330388932,0.9544123403602331,ns,0.011333333333333332,3,6,2.0037561994746054,CS vs Sepsis-IGKV5-2
IGKV5-2,CC,CComm,18,12,0.05716678028401481,0.9544123403602331,0.9544123403602331,ns,0.012079999999999999,4,5,0.7525635031193146,CC vs CComm-IGKV5-2
IGKV5-2,CC,Sepsis,18,14,-0.5571308736686658,0.5774380149289018,0.9544123403602331,ns,0.012826666666666665,4,6,0.9908870040195088,CC vs Sepsis-IGKV5-2
IGKV5-2,CComm,Sepsis,12,14,-0.5588170539420757,0.576286582369194,0.9544123403602331,ns,0.013946666666666665,5,6,1.3166822466308328,CComm vs Sepsis-IGKV5-2
IGKV6-21,HV,CM,10,12,1.9038769754907767,0.056926208403296735,0.4735846203917712,ns,0.08352,1,2,0.13561678304213023,HV vs CM-IGKV6-21
IGKV6-21,HV,CS,10,20,0.35291398310874644,0.7241529274941123,0.7503550450141636,ns,0.09235555555555555,1,3,0.648706183361641,HV vs CS-IGKV6-21
